query_id,answer
JT6fdlG9huT64zHX,55c1e027d4863bcb e0a0e6681e3cba2d 5ebaa63999f45107 0f5793d3f3920097 0ba882206dbfa63f 7b6ccb5590edfe75 d01b7efe9680db35 feafd59be3c51203 a26d5fe860ab6a14 15042a2bf0388aa2 6493557181bd5c6e 8719512d6afcb6cd 3e258cf0241b6916 cf3aab8471cde09a bad7568255c0d78e d627bd533d61ef82 14ba75bb896f8c92 e8a956e064dc84a2 ed27c9270c362daf 28b7580a31f447c5 cd7dfa9778728f3a b63990904f59aea1 6e618e98bdceccfe 1d1b5bf835180d68 1c8e89e7384bbed4 18a22d802a89c80c 102afcb0920225c2 f4c82e2991f6da91 3b0a642c8c2a3074 a6fe14ed09dad8c7 1528b1d5a16cc912 4c3099a894dd1821 efdc1ed9f7649e07 99baf16e702d2af2 84225c8f47e6ada1 d74972ca29029a5f cb1bf1d9c90744c7 0583be56ae403c3a a63f9c4f80ec5898 ec2acee08529a6da ca8179eac53f7499 70af7766f837316e ae70e368ab653101 bbec327f0397ca9c 10e4452a6e171011 d8f20ea0786b7d7b e413fb9afc58aed5 7aca203116a29eb0 777bfdcfe814171d d2b48721bf3dd12d
VbjTrT5DTdeXSW5a,c8316a820bcc8bb5 9a6799ec0001cfe6 cb527bce18135363 46c4f857ed9dcd59 fe034079ac790c23 1f301bb206a01811 8649f09992dccd36 07ae9a2d15570f0d a35a638937a9dfb6 e234098eb1ea8db2 ccb5be62adb0c6bb fb730a3f2908536b 34c0632501d052fd e1dabae08962ddb4 d38431d47e8851eb df7f31d69e90292e 55b1a972ee9efc2a 8a8fce66d47a5702 19fd3038943dea3b a19f3a7ea69934cc 615a290316ea1724 484ea9afb17d2334 6856184ea5e16380 afc24afe72cd4796 07decf9fbbdab356 78d5127fd489db28 9c4cd9eb5bb03efb 73be1181b8a30523 5004ca3f76d56859 f39a581fc361fd0b c744b0f99d625d86 6cfdb38b109c1112 143bba5adf60c37f a3ebb43d3c9d1760 65dce8ceb9a36a80 c4f1cee8f10c0a92 227cf2a89ded7d66 8a17fd633c40b328 41749da59c96878d 68fa3df339c7fc0c 79be0c1246992d4d d1e905be28f262f8 0d0328aecd5cf924 dd3366a2ce81f3a1 8be4a0e6179c3404 9f4e23d1cef1c133 cb663e4a4a1920ca 3c4d174507a66aab 5191aa42fb54e566 b997daa932142d71
6wxMGNfcRjOjYpyB,ef46961daced2abe 07cdb668c6a27be8 6a564de7ffd5d608 2cd6b39071322f37 ec34483f74e4cf50 02e41ebd04e8642d 0f6991a6391de405 4ed40f358adfb9c4 d7cbd14673335310 06073bed00c70fa7 65ef8c04ac592007 9a602ddeb55ff235 de42caeada040530 3acc98d3abfebc80 aee049a7b32f992f a6919d8c7e4736f6 22653223b9dd328c 40b3b9a4a9805318 b1199e114c8d4dab 7802cb9393902948 60d76ec8818cf8fb fddfae0d75a4d76b 10f00ba40b56102e cfaa0219ab3ed9a9 44614ee0bdec6202 06038806ed27ca92 45f992b898b11f65 e9a904387d9c31d3 1b5a13ec9b102869 a3c103c8bbe9f723 9d974e3464a64581 60ea783d7606c750 56f6055af43fc858 edb4ae0c15f686be c396afd2268155da 1092965041391dab 23bb098a667173ec 8088e093fec26453 aa89404b6db15614 f8b767d2ffd7add8 152b783ce1b2a519 9ba5711ef640b9bb a49a3b5e7085c415 3680527720e82433 fcdb03e8c61ff1f3 23194fb8ec6a7f57 3d16c942d1ce9826 abd848a0d5e19ecb e10e8d6ec32b59ae b5715be3f152c434
BRQ9hk7iZZUmX7wL,689fc442d87b2d6a a832d4437e195cea a37ff68ad99c3cb5 40fd492c8fc29763 ccfd2c7800a0b77d e9c14dbd83d22f04 93f416fa80c0fd91 4c4f084fd186a5b4 74569df879eb3f09 93ccaccd9ef1a81e 2ba4e41d3659ebaf 6f5ed72365c34e02 004d2fe7edc18440 ba531a77e0b4c70c f083281f76a9e342 a86a585910a52706 eba8e03f924c6e77 332663ce4a70375a b7ac47b2529344a7 56c11cb032ee3dea 6ffabe7c8a1cef37 2cd646e6d917508b a6d9230a350b6911 70753525906f1e91 7db5f4f55a717a85 672e51caacade80e 8a097e8f8fc884d2 514e9174eb7cbe3a f43c90b3a259f842 c5c1171c1b6d73aa 7b077515b55a739f 186da7c67b91e810 4c081aef08e45b38 b8d385b38e128ce9 01a89772ad1f1dab 3acc9b38bff3d398 209fe7eda25fd128 d4bd2708956096d5 e878516c2f19f873 647ba87bc2dcb65a 25fdc05cdd37a1f8 4035dd1d62650ae2 8192bd2a2b095233 209074bcb0ab2726 c6f52b711ed8c270 abc6b542f19ead2b 6bd50f4d6cf945b8 1cdb2635a09f7c9e f1b61d50b7f803b2 59bcb0f4234d9296
zNqynmX1s8FpGqHe,289b8bfa113ba3fd 99aa2cfffbcb1d5a 8d1e5e655f3d8bb9 80b0557b1fbd8366 57881af81f79a566 c3dfcc79b3b9e26a a35ef5910723ee0b 255a70cd0c378a44 0975e636a5f36878 ba0a432b9ca1f6d9 a2ec1e0207cb0ab0 959dad6d5f5b3b89 7e1e1c3f528767af 4a2e4e6182d3d0ae 3f478fdaf7c3c629 3f2ceb9e95e4ed24 b9520a42a5369723 8d726aa21e6d5fe9 5799b4adb3e492a3 066fca3570dd3d60 e54c5a8b4198d8c1 b865a8c7a00d87ce 53eee73095fe8969 ec327c8d69f6a171 369cf5bce8551bfa 25c2aace83e28626 07ed5b53a9caa502 fe3318d3f5569335 ad7b2fcae0f84c79 57ad3b91a2827fe2 77a0727c326f92a4 95e9bce61ce5363b a52144a9b44c652f 926354dc7ee7671d fd8f5c2190b41a8a 836f383c0df7e0c2 bc0745cb1984ac5e eb255246fb86159c 2624820a1018c15a 5b92ae63f117136d 23e8fae60969456e 1789574d0b0df43f ff4fca3e69e40c39 a4fae87552e2705d 07791cf61a2f1f43 2d9c8a49dd21568c 3a5c49cc27d9391c cc475d2954d5cdd0 390444d6a41b6f50 72c5f85c7792bd94
huBPiGjKwSwmSVII,dffaea6dc02349c8 3a36117fe8bc3574 b3569595a44f0e28 71d757ef2479a271 669e2b3c1f54d530 1d53e4ca3efa5ed4 a368f6650caf97b7 591ec1eda381ba67 76bd8dd14d3e79ff ce965b81d901fda8 ca6fa545c7277fe1 dd59b4282b01d472 babaf485d4fb2b6c cc6e9464fbc57a6b 2cb9c63318379fff 08e6f6ed06277dfa f73c82ded028cf08 bd3179a5168e7713 fbf2f2648e1e8989 cbe9cda6ba22f852 35c4833b8189a25e 36554ba0c470fe94 98548d7d59da7994 081ac72ca684d6d5 964b9f34def87050 5bbd3cb9ef596be9 2215bd19d2991cf9 e6596398670068d8 5f21023cf7a71e12 004d2fe7edc18440 2e885bddfbd5cd3a 09496606d0cfcabc cb89f8d469842b61 4364246b6afb48c4 7d73a30bc5f6770c 2b92748092135bf1 5b45cad2e76e09d0 80dd7c035454981a 05149bcb88c5e361 689fc442d87b2d6a 42eb41bd64720258 87d77495b82f8ed1 a533fedc8150afb1 013111262b0d489e a138de37d03337fa ab8f17e7d0f9deb3 071f306d7f1dcbe7 d2dd132265b384aa 79cc5f06a8c97df1 4041195f963dc5ef
fzczXnNAoYKrJrCJ,dcb4f6ea99047693 ffc69b5758b8be9b 03fd523e4c990f60 caa0dd2905a8736e 6f85e059a12ce667 1259db580fbef26b 713dfe955981087a 061112a8727df1a8 591943555b382f52 3270fbf554e5e347 6a82d5b0a3cb105c ed3d9b5e8ffe49a3 b24a275395072941 88ef59f5c14d40e0 4a4f9abb8cbe8502 9448331cf9b5f5eb f3ed27e55924b72f 41198ed4a6ca0f29 682e90e833d80480 b39120425a5dd88c 40a4b6ee262ce105 010b2a9637955869 52115fd94926dc58 5f048319e58f94d0 eccc4c4a085e40f5 02347a522a528c7d 7d71d1fdf0fc76e1 c381f50c857bdc13 1f4f8a75ee9683d4 9f496157c0537b84 1368bf6f22c1d23f 281cbf6aa71c5a5b 451620c16fa7b141 e6e3fc3c0b79d2f5 c05f581fcfd02657 3999433b4d549901 89eefc9ca9846e6a 94dccb3c9eac6d1b 32c39d77832e25be 320abfabb2f4165f 421f2125f79dbe36 2121eb5fadc0b36a 92e843bc7e177c57 3851080787d78b48 e46f6c6a4849ec25 629c4e224751900c cf6329f9774a5fdf 8b3c85a36383fba0 ee1c80144fdddae2 1734227cd077e2d2
sUiAN4K3So0x3M5P,dd20b3e80ed036f7 90e286a67d8f9115 f4086135857fcb98 df96f5cef5867389 ce605c18872f7d15 3000fe3bcaf68c3e 312fe0e126e16c08 3aa8fc90537fa288 44957fb58fb38abe 749eff3f0a448172 ae24a58224fb0631 282c9167fed5065d 831be4be9a262358 77010cd9fb7cf7e3 1d3a59502d34d2de 9bd8d98b9c6a9fcd eb00e9118af90f31 1b3f933f49f5e256 a647b6e6f19c7242 f530123db53c13db 0101a215feb10064 88358dfb7b334dc0 93702b6de4d616e3 da176dc52c88e6ce 9fd6de280c335fea 5c20974a5aafb13f 02566827e0cd5d3e 391292bae694ce8e a33dd8291cdcde2f 7f6cc7f1d63d8280 536092b9411ffb16 4c596539849bf68e 41d48d2972112401 f15ff022e5ed0273 b04d9b7896f67f46 13603fc860878ab2 9594fe6cb84849aa a59907e56669342f 06737c9523ebcf81 a6f7855a852dac43 3e3745c0543e52c9 1b320f3dba3b00fb 46aadc4f24062307 f552a2ce928a72f9 d76acb739b7b463b 8d47dca1e892c656 ffa17f11281ed1ce b4699e54232f448d 8bb842a2948161af 4a085d546b9ee4ae
9RnnlAhXjwdHSnew,97ddc54977647443 3eba677350f4fdc1 284b280acba776c3 e177b97b3703d993 d5f807eb2356856d 27bb2c04dbc16d17 866645ee7b933519 7cccc562fd6acaf9 7d14afec43793801 79a74aead5b01003 8642c42f52a4b2be 54a61e6bf105667a a15ddf493033829f 467f4557a1723b5e da17aa30e865b10a 8a698fcb6fea31bc c1f77fc9b2d6306c bb8b7f0508329360 166599519caaf713 99705d632bcc3cc5 f366c43cba53f836 f0b64fa96e1c66bb abfa2cb600c6c899 7531793ea2d455d6 4f5b63ddae5b7d0e e9df70071b6cb595 e00c610c85530e99 50f6766138b1f971 634e2870f81a99bc c4d97509643938d0 9188b7e3f628712a 7c0802ab6e2c450b 5f90414c4d20649e ccb086eb86877544 23191e780e9f76a1 755712e8a4bbc7ec b115e974ffea8500 4e741fd0f2b97252 059b3675ea08e124 7a96c566c5a6c2c0 f161b6ca6687117f 9d646f23d57eb8b8 06ea4f3075fc284c 05448ad43d4b65d0 a6233b91bb35432d de0d18f8c28f8433 1f3292d93b55d74e 74f6875b96488697 422cb1bea224a1a5 7400f52ff24dbe50
YoyFYge9as8lcNKm,f402d17e399ffeee cd19a1995ce8d2ca 42904fb494409f51 cbc15f20651a5df1 37d3caf2d63ad339 f94908ad82c96a1d 87e8011d13b8996e 1d9b370ad18affd3 848c068cedf84cda e2b96a0810f666f2 94e3188e4d8cb6b1 1e07a301e32299e0 bcb1f8656e283c5b ec82b6bb7cea437f 7b08e8d8c67db3bc fe863cdbdb5e7791 1a1c5963ee2c97da 39d2ccc6fa7e60a3 28f2c3629d1509fe 58d610d36d47ef5a 9ea50b7183cab25d 738f9ab1a8e4c48b ecee579cea198d01 ca590cad316b6c84 024a37d9a3ffdd9a 60450d5696ee5ee8 d24cd08eaad78b0a 03e645fb56f62adb d99a6623918d1168 7960cdf99b96b83f b454be513119d805 18b3634f1b25783c 6ffcd2762c1bfcb2 1b38060f87e24351 270ba76f1e10adde d854db342e3a2fc3 1601dc17a14cfda2 715e82c3316070bf 182b60234f027aff 826d0961ea852576 d5a5af7d54b17e12 0a223caf087656f2 2d9d1cad80af8724 44b2361e8fb897be 3e3511015fac3080 9d279eb12af423e1 e6d2650898f03727 8f2f19484e351c5c 6b7cc247132ff4ef ccf731106336b873
bfE9cv0i1Vs8UstM,15c5d132a9827067 64655c5ca9afbca2 27b44430e698460d 5b40c045d7e97b10 73632694e9917931 0f11d49b13f211ba 0db4d5a6c5875bf8 223eb1c22bf6609e e9808488416ca888 b89339055e4ef05d 8ca201bcf55c0400 485f28a3aeff7208 6bf2297406102f80 2138e21864f1df24 6944c65b48d1552e 727bf54d84d38f24 279695dc5ba6c17a dfa1935b414c6f4c 3afc328cc880ed1b ee7a44a71a363b03 79cb8365a5b581b4 2297ee143aa315bd f347de59942b5490 316472c186029045 ca7164480aaefcd3 0427220d5482b0ed 0a49b42598676d4b 5c7fd6e3cea66a9c 8f70f7547fafd2db 5dc5961fae536ddc a6f9d7657f721459 1704a7d295a0d45e 8bf4e9879cc3c93f c798d31da6e7e850 911d39f65fb17910 b5a256159823798a 0f33097b927bf7e4 5aa676f3963e7296 9cdb76dc3b49c964 3c66eec9c816a706 edc2e93acc6c4042 d4b3c2235941f00b ecf1cff003f30ada 5eecffcac077f9aa adf0d487dc4076c0 185d26aa73e3a593 8963f6f8651af3ac 7a320d58e0b8ca53 eaf23718e59fe2eb 65b3674d33cd6f87
PgLcujIMaJrwlNQC,7c2b6bd68b7466ec 568514c96c558eec 3a560a51a3c23474 f59fd2b4688e9100 ded799969456c077 1d5a4a7b72264b68 53907ed29dc0553b c75fcd0775167f15 aea4b28f8fdb81d9 7a47c10596cb78cc b8f485a96b37fcdb 348857e59f3294c9 b5eb5470f20f7050 5c56aacc22cbd7ef fc7a37e1a8563702 6785ec6c201a7503 460efd25f82328ef cdfec4a3d3389a13 ff2446100e108cfd b5cbb1ecb27413bd 4a677c4cbd245919 8a48b48d9a94e8ad 99d8da0a8831bc71 5f17384210a37df6 225c850a81543042 7069c08257099543 17f6215bea3978bd 25f57d6fba76223e b29bc5eddf9dfce2 d6d4a833cbb95d20 8944443cdd84f929 100970261d1913f8 eb373e4052cb30f8 bc274f0acd961a8a 39929dff57ee5921 9a531afe8e965f00 d4b2710165891aa6 f8c6f8dc316f4e42 d2190344d67fab41 dcb623258d09f14b ee081bf40aa4e0ca 73c6b4aebd0ffeb0 6e39d119f3c49dcc 8a40f52e3fd6f829 3d3b54b8cf66a4fa 5e2ccc1ee9b0a56d 18196762b5461c28 10182dc118a49a06 44efe280a2954571 58cb2e47b0a3751f
ADyPjg4swOfdYcRv,21e31b7e64453e25 abec28b4fa1cbfee eea5f87067509b90 509f96a3c2ad7169 f6e64c803d111276 82e49637cdbbe982 4f7a899d2ee0464a 754de7bf7e52408b d37fccc119b4d154 af3f46f7cb41e38c 9372774549c7fbd8 42683efb752479ab c0f02acd0ecd203c bfb99a201a5b98d4 15baefe3bc354c98 47e8d1d001221b5c 93874b1d0c92fa5f 10cc5a646e915610 ad2424a4c395558c 7ef1da57f4a4feec f001ed3bfd09847a aefc9cb39af7e944 25563677d9075108 01e60a53a107705f 994325f873c0f02e 38a8e1b758079d64 12093b495ecde71a 0a38bbfec6439692 c903ed710404fc56 fe0d7ec474f59669 b4d270e6de7da967 deabe49ac313d2f5 c3657a9585952d57 ad58b9d383c849b2 7421f597eacacc16 e1a29722e5dd5a9c ebae6f180a12aed5 eda4fcff95e543a5 75a468549ae17a6a a70eca7f60451929 6bce7ef7223c8674 ba4333641ffb2e54 ac09a9001a4f743c 0b64669f2c61577c 97cfea68747889af 20e01ffd6f6110b6 76ddce4d17d02cd9 e796ecf0f8287e16 339de6f6c054b2f2 8f167394264489ce
gQWzI2kYjhqpPMoE,310eb2e243cd2f16 acf03fd21feb64d0 1d212ba2ba87ce6a eb8f095de0855f80 2c82020aa9a007a6 f5e72c066b691af3 806b7966eece7498 2405f337c8d59794 a5aeebae180fe10e 249d11a0f4913e93 dafbeda8e2235e65 0dab1ddb99b57107 2fc2efe52828742c e3e311fca1419c43 212fac573d61cd89 5760c01e9de03c07 c478b8d164a8224b 5b179adad3844549 5e138c1c72aa67e5 d960d77314096509 625c122c27e717b5 63344afa1bae0a80 adb02667a3e0979e 59a76965c09d119e 82415224089c406c ec4d970b5b17b63f 284de1495b19d97c 9fa0f414cc8addf3 477474cb5ff4d11c ede8dac110d2d172 119c3e8e060f32a2 c715d65f61b0bda0 c7ac3b40fbdff09d 6ecd09665d274955 64d59d3104e0f26a dacc9ad34b4bd23d eb78629f09b65b55 f790d4f751813177 5de923b650f2af8c 299a153115c3aff6 8fe8efc650c22257 0b5e76beab95e642 79f8f2b8b30583fb 8b1387116c4ef20d d3b59bd7a2ff2174 e1a8f38792134e9f 77c065590e3732fd c47056ddb62121b1 198023e34caa869f 664f982997117cbe
UyZykmpPpaXAG8b1,ebc30aae70bb0efb a1131fc8b2c14f1f cba53e25f842fe24 8cc3fc09512f8201 fa7149ad5af95aeb 3eda5a96d5b3b290 a4c433c1c7ae8bcf b99e040effa9f76f 2563a3765002ea71 919e1ad93f82d5b9 3bd51eed724156b6 954dd637f2e42cbe 5a90f3f0b03180c4 293cc7326b6e726b 15c59f33b0f15981 806fc8f50bdcf72b 4c9c57f7b276121f a4ff37d0b473233e 3f9454829b2c54e9 2e094c89561573cb 1ed87151d966a9eb c09f239ba47bf079 b741b777a88cc52c 1ba428e7bfca04d4 7bd670bbfd07893c cae04e965d840c61 5f6e4cd66ef7938c 1f24f19be4842d69 1212975c01259ee8 0826b83b18a2d682 22237f337584cb41 4ae6972580123697 da9946c7933eb0b1 99d189fedbd40d7d 89426ca1c677592d 5a18cc25bf315da7 d725d197c5c2eff5 21720b0dc65a2fbc a8f81380fee5cefc d8b3be8689cdb358 3327edfdab67524f 7a3a0abca490a13f 9be1f649f390d01f a24a3ec9794ceafd 467e498087349a3b 0d9304e9976764e6 95d07565e8300a1f da7d4efcc9540cb4 fb1c6562f1920b0f ab024b466119c8c4
a9xiulkLGauE6fvN,0c4fba8ca6b53bb2 b95e0c8db8ace260 a6b1eef4b2251224 9d0fc4da3ea605c4 5c58457a7b481afb 34cebc8d6b7fd555 519a36bd03febc5f bc529baae00441b5 b792ad500f58cf5e f0f3e1094458b193 bd912bc7d29bda1b fc5cc6740d4f0391 e04d57d5e3442624 9d40ab1417496584 99a1bc1a1fbcc0ce fac6ba312d183e33 45acdc7ca2a2319f 85925cee26a4167c 9d6ab75e28f4e718 2d0dcd2576249072 65584170c96d4fbf 7533603e380eb36d 47b07fe68e63a8f6 2bd33044d79aa561 e29f5e2013486606 6be8bbf9fee72a81 80095b8db6ef742a 480294e9020fc120 0fc323ba42b4e297 f3bb69e39f7453d9 14605e73778d93af 4068ab9db47a18c9 012b65337c1f9ce0 0f2d12e2c661addb 0b7b6e67a6e1a726 6726b18128445b62 30b5ddb1cee1f988 2712af160c36ee0f 33e777905f17fa3b 60980cfd48a3a926 5c2009f03dbe08ad a9d22dde75df03a7 dd935766cd1f4640 d8c9cf470d09907a 427d4250e9a341cb 9c211566d046d223 88db0b3db5bada0e 55366e75ebd1554a 3121b35edeef0be2 0e6ababf746b094f
sG197Y9NjzfRrROs,863f74b27f60c317 4710fb9f0acb2255 657993a3749a3cdd b793ee51fe6989f1 f1426fbbce6b537d cb2198db4bda8caf a22489dfad6ab879 4745a42d1340d2ac 752564497e3801c6 141ad0add68b2b39 0ef6ac00b819f8e2 d86ca53b795da8bd 40324eedcc8ca343 9cca78d412e663ab 3133dbd2de3965a7 c9b423604eea2844 2ed66f080d5eb043 f00e0dd3f5b6689c dd3a083b6854005a ea8811b05f8170c4 6b47289d621f3792 6e398ed88b38ebba 033975d261987c63 dcaddea97a24d598 0d6c2e384c831c50 01d2f080c574334d 23cdad9ebf90bde1 e586f466a1158233 fdc481b2b9f33ea1 d0a94290ec99c50a 9010e13071a99391 1012ea31b6c9f510 27fa7676bc32038f 8d6ad0b99adf9fb1 a3509a4658f93ee6 19ab4721bb4bd406 55d5a298352ab84b 7fa697fb00fcd1a4 42bb44caa3b11f88 5b852bd23d24f378 fda9f4778029213f b6726bec159acc04 416460981d9642ae 01972f4d6013fdf0 2daa869009b48c3f 8b1a9cd5b0269581 467c6976204e2b03 d1f4d073d61d2339 b92cf5f975512705 950c1fd89586838d
pVgRrDb1XiwmAukS,dd2fb9d7066a19f9 07d43aac9b4c55a6 da3f9eb9a3d118b0 a23261fc20189e3b 58f3644ef5c330a0 37ebaa5ae7b70d7b 920d50d3eda379f4 7ff7eab70b21a0a9 b948315ba5f2ddc6 b780746a3f78320e 869f870f17aa1673 9d64d811fbef0223 23781026a35fb82a ae9a8879ca3135f2 fd31aa7384fd0512 ed87e82a029abe89 cee19c686c80e68b da08936d0be6c60b fc7e4b3280af0625 be691417a605d86c e0a9c99d5df39223 8923b124b007c3d4 71662f79132af04a 22e83f3980a380c9 95315319b8292c13 15641a3cff7af703 6ca9f2c23d45b8a6 2b3b909468b6ceac f561c13076e6bf30 eaed968c0ee80cf3 038d79223a8d728c e232817cf5234a3f 9fc594161ff3f882 f0c37203c6105ff1 a63a74311a012b83 3bcf673fd1fbce6c f3ef2a672894f712 ac9eb16242b272fd fee3325ed13b53d3 52231ac409dbe374 e6558dccd80821ab 84fd56b4d722d6a1 c7230c96515e1d1e 9dba4d59c48e916a f50ad3775c7e4bcc 0e5fda4eb3638f1a 09832b2e690b7ad6 96765ce7421ee700 d89874272dc1cff2 40a7b15235436831
z0zFMmP9Zt2qgGxh,6c90b4f9b783a524 ff9241b2534ec793 c0caa848c4f2e059 3f0dd3c1732b9eef 92e4ac91b2dc64c5 d5021b488b1682fc e95d67b62cf842e7 319892dd384655dd 4f18bb7d05252aae 1476fa384939a4d4 0a3122da010809ce 2eec108ed71771b2 db114917ec768a3d 702a0980e3ffd2f8 076f0f2deae88922 f40d0ce23d492e80 32133fa18fe7affa e2e3bb343ec80eb2 e0ae03a14ea45b2d 6abf3c26f279c2c4 c92ac7a74f8b6f48 5805e867858a22f0 38fa37cd6a548871 656e4c934a151aa1 32bb4002bc610fb7 468442524c3dfeb3 77569de3bda040cd b7d7ab4e7fa29545 43e864444fe0e5fb ba8004928f0ee3b5 92be0bbcb541242b db55bc87bd3675a9 0dd703ef50ea93bc f1d9b6f377ec0145 bd617850a4a0138e a7d203995e691e70 b41f5dfa6e72686c c3ee9f26ec024c57 99360a6143fe9741 50ed77fd77488e9a a592de866bf97236 aef163a53f963a30 31db602545dceabb 528bd0c83d1feb60 c4648fbe3532462f 29aef71be60b765a 358b93943fc63404 e5e5449804261c39 8dd108cd8e009ff5 8244274729d5e44c
EdXEOyCpFURUS3N9,9b1ece6b30fd7376 be5f96d5e77c05d4 43d4565f5b96137e 6981881f3c5f49b2 6fa8509fd6c62db0 c82beeab708dfec5 b8e3c0d268d09022 9a6c4d7fd36858ab 93f0919f5cc02fc9 ea86b8342042331e e1844ecdf40f2f59 adee22eb33a9a0a0 7e63376ecdf160ab c4e220a25ce064c6 d58e4d2961e04625 ba0b60ddc56ee0a2 19ae86fc31b681a0 e20863dcbb741066 9c44beb23a0da8b0 87cbca7d3cc4a735 974ae62a766f8e0e 024d4cf5f673cd13 f69a65d20dc5b86c 6ab520975a714a90 acb58d44820e0332 5c3e29e17fb5b968 f02f1a0680722310 dd46f99b93295ba9 42ebc03315fd0977 12890a1292437729 d595bf4c3203b3f8 9b7d848eaee9a013 a94a70a55191b65d 5b0322a1e57ddca6 c42f6206c2e5be58 69a8e36de2ded5db 108c2c7dca74fb95 dc7fd1c7a693dac3 18e3c0d6f529ad52 291b6fa7b55a71a4 53887da24b0309b1 ada2bf754b3a844b dacf103599bb6659 d14a22a7989246c0 634a63329fd989d0 7ac367aea5439346 f0c19a8049e9a0bd eb4568abfbef6c4a 8a5778b8aa4b65bc 1baf1c2743b19dbf
QNSM3kpM5flse8kq,0de5b8a9f305a313 d9efa0ca68f67a3c 4781d815ceb7c165 c3657a9585952d57 6957ef31c7d2adfb 492caed60ba82f64 5fc644f8710493b3 32cc5bccfdfdebeb f3c04837cf4a7284 8a6f576bf989d134 03aff51074d6eaec 0bd04ef89b7392e5 0d5c18821ca7f2d2 f04aba9810f55619 95d226234d63ae3b 9ebc941e13c77e66 76d85c6044d17508 8563c39a695c8988 e0d72bcfa29da380 8a80bc6334102e9a 92cbc7911b0f1abb 65fea1f2bc0cf371 0a6e86948f7cde4d 6bcf5beac45344eb fa9be38f40972bc1 d83dc968a3879ab2 d7f404c39d7804bd 9cacbc18d8aa5757 e82a419ae747de51 58b3c164172fe059 ce61e0ebfe68f081 68cf4ce917f2aaaf a5582ca7059e90b9 770e8b3547e2930e 19c6207a6c56acd3 eb4e6d8c951d1774 1bd91f4dbd336fbe 844e343044280257 7699b8c8e88ac61f 69d693a7c6ffe08f 8af89bb35c1be1a2 640064b369490146 cacf094bf0beafa9 6e904a8742df61a6 1824d426dbb6fbc8 f186141e42b03881 7fe041fa144fe5b7 9a80fe6e08a74d6c a790da240b97a8df 8ee7387a5915463a
gnhKiVlK02Ly8py3,aec92854fe12493c 9bae780a20dd6b4d 0074264c70835ddf b20f4445568e68fd 341e1e22a4c7117a 889d9074ae19993e 97bbda81963378c4 70ba80dbd0b2eee4 2a82c21b6e5eb195 b09ecbd75b3bd3ca 2b1199e7185fd23c 648f2fbccb30f445 2da273e088236671 30e90a3e84246871 2404950be8cc33a9 6acc91744ba9762c 3961bdafddb294b2 c7cc8cf748373def 72152a1c1820a3ce 6bf37ef7cfe50d66 3f55bcb8ecec912e 55995b6e1c91929b 998e3093084f38b1 8a5397bf2869b75e 1861e2c11f6d7067 d48ccdb1d0cb5cda c301d744d868627f 6500557e2764ad78 1c80c5a42fa52677 d2b939b3321feb29 1e47cbd92b9672f5 de0ed3a1e4a6e799 53847616edf7b6db 5a2481b0268b9ef8 8df272660b4430cd 2747e33804cc9327 62917e55b3194b51 8af31185364f5db1 a27144d4641bdb83 b6fce8f946d8ca81 8f883b719c31cb3f 8d4d893c6adb2714 5ada016eee44d793 6443837585f923a0 9bae3bb133327617 d0b0be4bbb1c5f74 a6fbffaca0cf3f4b 7c82e9946310e4a4 7002540f0ba5f9d3 cda5659a33852112
0RPlHpj6fkMpjLKI,3c09b00edf7feca3 fe80e6d5862594c8 bdadce24b452dc6c 9e830df742164fdd 351401ae9a93b772 83c2ce3692b1049d d40e02daddf4c4f2 fe6301a3b3a3ae3a 09c72072ef4497b7 60c3bbc6fcc9574b 8de5ce519182ef2a fee9706cdc957809 86e2e8b422e6f18c 9fa0e4390c17b3e1 c2c233094611c17a 55f5d9129198bd7b 98882aeb1997462b 2293623cfc5fa80d 4953a7ceb80d0c7a 8d18c32070179565 1ca8937a359f1336 e40d48a692477c64 ea234e4422d664ff 9e84f799e6064c93 a634b66c888edd27 04a124e3bb15fc5e 77db13736f2210ea 4541d82f188196ad 88db0b3db5bada0e 2f2c90ddc3a58de7 e579df0ce02227b3 8d7b649f424c4834 f1cd84f84fa9c582 92ac245109eb2e23 12ad0c1e46fd2da5 9ae0d281a23992a8 8388d77a8396163e 107b3c81b2d87e65 bed0e069ca65c9d2 42ae9f9d775bfbe1 45859ee64526402b 6080286da2f1a6fb 52bf179f0951c6a0 0d5b7a99853aeebc b656d72cd9c60d86 8a61deb0d1a5b47c ba2e6af521467cbf 062dfddbdaf76bc0 4e745894edccad4c 5e7ec7675fd01a36
